ID_registro;0;CODIGO DE ADMINISTRADO (1);RUC;TITULAR;TIPO DE TITULAR ;"CODIGO DE UNIDAD FISCALIZABLE 
(1)";NOMBRE INFRAESTRUCTURA;TIPO DE INFRAESTRUCTURA (2);AMBITO GESTIÓN;VALORIZACIÓN;TRANSFERENCIA;TRATAMIENTO;DISPOSICIÓN FINAL;DEPARTAMENTO;PROVINCIA;DISTRITO;DIRECCIÓN;UBIGEO;ZONA;COORDENADA ESTE;COORDENADA NORTE;IGA-1;IGA-2;IGA-3;IGA-4;IGA-5;IGA-6;IGA-7;REGISTRO_AUTORITATIVO;ETAPA;FUENTE_ETAPA;FECHA_AS;OBSERVACIÓN;BENEFICIARIOS;GM_NP;GM_P;GNM_NP;GNM_P;ZONA.1;Año;Documento
40231;428;ADM13276;20205376390.0;MUNICIPALIDAD DISTRITAL DE ORCOTUNA;Municipalidad;UF0037319;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES ORCOTUNA;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Junín;Concepción;Orcotuna;"Jr. Lima. Ref. en el terreno del Área Degradada ""Botadero La Isla"".";120213;18.0;467690;8677739.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (26/09/2023);-;-;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40232;429;ADM13051;20198676846.0;MUNICIPALIDAD DISTRITAL DE LLIPATA;Municipalidad;UF0037320;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES LLIPATA;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Ica;Palpa;Llipata;Ampliación Nueva Esperanza S/N.;110402;18.0;482975.31;9293700.46;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (12/09/2023);-;-;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40233;430;ADM13055;20198806481.0;MUNICIPALIDAD DISTRITAL SAN JOSÉ MOLINOS;Municipalidad;UF0037321;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES SAN JOSÉ MOLINOS;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Ica;Ica;San José de los Molinos;La Ranchería de Trapiche S/N.;110109;18.0;428813;8462379.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (14/09/2023);-;-;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40234;431;ADM12173;20158939402.0;MUNICIPALIDAD DISTRITAL DE SAN LUIS;Municipalidad;UF0037322;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES SAN LUIS-CAÑETE;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Lima;Cañete;San Luis;Av. 28 de Julio, antigua Panamerica Sur Km. 137.1;150514;18.0;344627;8556589.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (20/09/2023);-;-;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40235;432;ADM12143;20155998718.0;MUNICIPALIDAD DISTRITAL DE SANTA CRUZ DE FLORES;Municipalidad;UF0037323;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES SANTA CRUZ DE FLORES;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Lima;Cañete;Santa Cruz de Flores;Carretera Azpitia la Escalera.;150515;18.0;322665;8605595.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (22/09/2023);-;-;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40236;433;ADM13775;20257413153.0;MUNICIPALIDAD DISTRITAL DE CARAMPOMA;Municipalidad;UF0037324;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES CARAMPOMA;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Lima;Huarochirí;Carampoma;Curva Aliso a 5 min. de la municipalidad.;150704;18.0;334688;8710350.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (24/08/2023);-;En la verificación no se observó residuos sólidos orgánicos en proceso de valorización.;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40237;434;ADM12998;20195577073.0;MUNICIPALIDAD DISTRITAL DE HUAMPARA;Municipalidad;UF0037325;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES HUAMPARA;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Lima;Yauyos;Huampara;Calle Circumbalación S/N, salida al distrito de Ayavirí.;151013;18.0;373026;8633258.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (06/09/2023);-;-;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40238;435;ADM12996;20195570141.0;MUNICIPALIDAD DISTRITAL DE QUINOCAY;Municipalidad;UF0037326;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES QUINOCAY;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Lima;Yauyos;Quinocay;Piedra Escrito.;151025;18.0;363500;8635153.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (08/09/2023);-;-;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40239;436;ADM13523;20218921141.0;MUNICIPALIDAD DISTRITAL TAURIPAMPA;Municipalidad;UF0037373;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES TAURIPAMPA;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Lima;Yauyos;Tauripampa;Zona Capilla.;150129;18.0;373327;8604903.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (11/09/2023);-;En la verificación no se observó residuos sólidos orgánicos en proceso de valorización.;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40240;437;ADM12814;20190173110.0;MUNICIPALIDAD DISTRITAL DE MIRAFLORES YAUYOS;Municipalidad;UF0037374;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES MIRAFLORES-YAUYOS;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Lima;Yauyos;Miraflores;Laramachay.;151021;18.0;406280;8643193.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (15/09/2023);-;-;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40241;438;ADM13645;20224676388.0;MUNICIPALIDAD DISTRITAL DE VITIS;Municipalidad;UF0037375;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES VITIS;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Lima;Yauyos;Vitis;Chachme.;151033;18.0;411962;8647408.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (21/09/2023);-;-;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40242;439;ADM11973;20146009060.0;MUNICIPALIDAD DISTRITAL DE AMARILIS;Municipalidad;UF0037376;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES AMARILIS;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Huánuco;Huánuco;Amarilis;Centro Poblado Colpa Alta, parcela 140 A, frente al Cuartel Militar.;100102;18.0;364239;8895780.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (25/08/2023);-;Municipalidad informó que estan gestionando reubicación de la Infraestructura de Valorización.;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40243;440;ADM12483;20172303014.0;MUNICIPALIDAD DISTRITAL DE HUAURA;Municipalidad;UF0037377;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES HUAURA;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Lima;Huaura;Huaura;Centro Poblado Chacaca, camino a Centinella.;150806;18.0;214627;8775450.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (23/08/2023);-;-;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40244;441;ADM13332;20206864215.0;MUNICIPALIDAD DISTRITAL DE SANTIAGO DE TUNA;Municipalidad;UF0037378;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES SANTIAGO DE TUNA;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Lima;Huarochirí;Santiago de Tuna;Sector Cantucha, Ref. a 10 metros de la carretera principal del distrito Tuna.;150730;18.0;332819;8676814.0;No tiene;-;-;-;-;-;;No aplica;CONSTRUCCIÓN;Ficha de verificación (28/08/2023);-;-;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40245;442;ADM13769;20256583373.0;MUNICIPALIDAD DISTRITAL DE SAN PEDRO DE HUANCAYRE;Municipalidad;UF0037379;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES SAN PEDRO DE HUANCAYRE;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Lima;Huarochirí;San Pedro de Huancayre;Sector Yaulinga, Ref. a 50 metros de la trocha carrozable de San Pedro de Huancayre a San Lorenzo.;150725;18.0;367914;8658295.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (31/08/2023);-;-;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40246;443;ADM13517;20218617311.0;MUNICIPALIDAD DISTRITAL DE SANTIAGO DE ANCHUCAYA;Municipalidad;UF0037380;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES SANTIAGO DE ANCHUCAYA;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Lima;Huarochirí;Santiago de Anchucaya;Sector Shuyturumi Pampa. Ref. a 20 metros de la Vía San Pedro LM826.;150729;18.0;366327;8662263.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (01/09/2023);-;-;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40247;444;ADM12444;20170855141.0;MUNICIPALIDAD PROVINCIAL DE CANTA;Municipalidad;UF0037381;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES CANTA;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Lima;Canta;Canta;Sector Antamaca, Ref. Margen derecho de la Carretera Canta - Lima.;150401;18.0;322769;8731291.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (08/09/2023);-;-;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40248;445;ADM13565;20221092270.0;MUNICIPALIDAD DISTRITAL SAN BUENAVENTURA;Municipalidad;UF0037382;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES SAN BUENAVENTURA;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Lima;Canta;San Buenaventura;Sector Into, Ref. a 10 metros vía de acceso carrozable al sector de Huaya.;150406;18.0;318329;8729565.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (11/09/2023);-;-;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40249;446;ADM13371;20208022602.0;MUNICIPALIDAD DISTRITAL DE SAN FRANCISCO DE DAGUAS;Municipalidad;UF0037383;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES SAN FRANCISCO DE DAGUAS;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Amazonas;Chachapoyas;San Francisco de Daguas;KM 1.5 carreterra que une las localidades de Pipus - Daguas.;10118;18.0;197135;9311030.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (04/09/2023);-;-;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40250;447;ADM12534;20175083937.0;MUNICIPALIDAD PROVINCIAL SAN MARCOS;Municipalidad;UF0037385;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES SAN MARCOS-CAJAMARCA;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Cajamarca;San Marcos;Pedro Gálvez;Sector Palanque, Centro Poblado Huayobamba.;61001;17.0;809315;9189378.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (05/09/2023);-;-;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40251;448;ADM12705;20184880513.0;MUNICIPALIDAD DISTRITAL DE CHILETE;Municipalidad;UF0037386;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES CHILETE;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Cajamarca;Contumazá;Chilete;Caserío San Felipe, Anexo La Paloma. Aprox.a 2 km de la ciudad de Chilete.;60502;17.0;736037;9200364.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (04/09/2023);-;-;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40252;449;ADM12635;20178862074.0;MUNICIPALIDAD PROVINCIAL DE CHEPÉN;Municipalidad;UF0037387;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES CHEPÉN;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;La Libertad;Chepén;Chepén;Al costado de canteras de Talamo.;130401;17.0;678744;9197925.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (06/09/2023);-;-;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40253;450;ADM12692;20183998651.0;MUNICIPALIDAD DISTRITAL DE HUARIACA;Municipalidad;UF0037388;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES HUARIACA;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Pasco;Pasco;Huariaca;"Carretera al Anexo Jarcahuaca, a la mano derecha. Ref. en el terreno del Área Degradada ""Botadero Cashamachay"".";190103;18.0;368584;8846417.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (28/08/2023);-;-;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40254;451;ADM12155;20156695948.0;MUNICIPALIDAD DISTRITAL DE CALLANMARCA;Municipalidad;UF0037389;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES CALLANMARCA;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Huancavelica;Angaraes;Callanmarca;"Carretera Lircay - Callanmarca. Ref. en el terreno del Área Degradada ""Botadero Sector Santuchayocc"".";90303;18.0;540091;8578042.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (31/08/2023);-;-;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40255;452;ADM12826;20190345344.0;MUNICIPALIDAD PROVINCIAL DE TAYACAJA;Municipalidad;UF0037390;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES TAYACAJA;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Huancavelica;Tayacaja;Pampas;"En el terreno del Área Degradada ""Botadero Hatunpampa"".";90701;18.0;513702;8627371.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (04/09/2023);-;-;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40256;453;ADM13946;20287893869.0;MUNICIPALIDAD DISTRITAL DE QUISHUAR;Municipalidad;UF0037391;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES QUISHUAR;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Huancavelica;Tayacaja;Quishuar;Área Degradada Cruzpuquio.;90713;18.0;524084;8647505.0;No tiene;-;-;-;-;-;;No aplica;CONSTRUCCIÓN;Ficha de verificación (04/09/2023);-;En la verificación la municipalidad informó que está en proceso de implementación para iniciar a operar en setiembre.;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40257;454;ADM13375;20208070755.0;MUNICIPALIDAD DISTRITAL DE HUAYLLAHUARA;Municipalidad;UF0037392;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES HUAYLLAHUARA;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Huancavelica;Huancavelica;Huayllahuara;Área Degradada Sector Chocco Pampa.;90107;18.0;480764;8629142.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (06/09/2023);-;-;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40258;455;ADM13942;20287815710.0;MUNICIPALIDAD DISTRITAL LARAMARCA;Municipalidad;UF0037463;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES LARAMARCA;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Huancavelica;Huaytará;Laramarca;Área Degradada Quillco.;90605;18.0;495849;8458001.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (28/08/2023);-;En la verificación no se observó residuos sólidos orgánicos en proceso de valorización.;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40259;456;ADM12650;20180401238.0;MUNICIPALIDAD DISTRITAL DE HUACRAPUQUIO;Municipalidad;UF0037464;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES HUACRAPUQUIO;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Junín;Huancayo;Huacrapuquio;Paraje hacia Huarisca.;120116;18.0;477537;8653385.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (07/09/2023);-;-;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40260;457;ADM11852;20133696823.0;MUNICIPALIDAD PROVINCIAL DE HUANCAYO;Municipalidad;UF0037465;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES HUANCAYO;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Junín;Huancayo;Huancán;Barrio Progreso - Mantaro.;120101;18.0;475098;8661759.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (11/09/2023);-;-;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40261;458;ADM13205;20202582258.0;MUNICIPALIDAD PROVINCIAL DE CORONGO;Municipalidad;UF0037471;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES CORONGO;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Áncash;Corongo;Corongo;Cerro Llaclacan, cercano al botadero.;20901;18.0;180867;9050199.0;No tiene;-;-;-;-;-;;No aplica;CONSTRUCCIÓN;Ficha de verificación (29/08/2023);-;-;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40262;459;ADM13355;20207429091.0;MUNICIPALIDAD PROVINCIAL DE POMABAMBA;Municipalidad;UF0037472;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES POMABAMBA;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Áncash;Pomabamba;Pomabamba;Zona Tutapaj de la Comunidad Shiulla.;21601;18.0;225387;9027772.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (06/09/2023);-;-;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40263;460;ADM13185;20202020098.0;MUNICIPALIDAD PROVINCIAL CARLOS F. FITZCARRALD;Municipalidad;UF0037473;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES CARLOS F. FITZCARRALD;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Áncash;Carlos F. Fitzcarrald;San Luis;"Camino a Cardón Bajo. Ref. en el terreno del Área Degradada ""Botadero Ampash"".";20701;18.0;245591;8993505.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (07/09/2023);-;-;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40264;461;ADM13655;20226505211.0;MUNICIPALIDAD PROVINCIAL DE ASUNCIÓN;Municipalidad;UF0037474;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES ASUNCIÓN;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Áncash;Asunción;Chacas;"Tacshacuna. Ref. en el terreno del Área Degradada ""Botadero Sector Tacshacuna"".";20401;18.0;240968;8985244.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (08/09/2023);-;-;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40265;462;ADM13735;20232716488.0;MUNICIPALIDAD DISTRITAL DE RAHUAPAMPA;Municipalidad;UF0037475;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES RAHUAPAMPA;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Áncash;Huari;Rahuapampa;"Cruz Pampa, Gargawin, al costado de la propiedad de la familia Villavicencio. Ref. en el terreno del Área Degradada ""Botadero Sector Gargahuain"".";21012;18.0;275113;8967392.0;No tiene;-;-;-;-;-;;No aplica;CONSTRUCCIÓN;Ficha de verificación (11/09/2023);-;En la verificación la municipalidad informó que está en proceso de implementación para iniciar operaciones en el corto plazo.;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40266;463;ADM13233;20203839848.0;MUNICIPALIDAD DISTRITAL DE SAN ANTONIO;Municipalidad;UF0037476;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES SAN ANTONIO-APURÍMAC;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Apurímac;Grau;San Antonio;Jallqui Mocco.;30709;18.0;755995;8433929.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (30/08/2023);-;-;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40267;464;ADM13389;20208750209.0;MUNICIPALIDAD DISTRITAL JUAN ESPINOZA MEDRANO;Municipalidad;UF0037477;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES JUAN ESPINOZA MEDRANO;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Apurímac;Antabamba;Juan Espinoza Medrano;"Sector Ccarhuincho. Ref. en el terreno del Área Degradada ""Botadero Ccauricho"".";30304;18.0;723107;8407727.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (05/09/2023);-;-;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40268;465;ADM12613;20177891127.0;MUNICIPALIDAD PROVINCIAL DE ANTABAMBA;Municipalidad;UF0037478;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES ANTABAMBA;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Apurímac;Antabamba;Antabamba;Sector Tahuata.;30301;18.0;730409;8409591.0;No tiene;-;-;-;-;-;;No aplica;CONSTRUCCIÓN;Ficha de verificación (04/09/2023);-;En la verificación se observó que está en proceso de implementación para iniciar operaciones.;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
40269;466;ADM13922;20287219947.0;MUNICIPALIDAD DISTRITAL SAN JUAN DE LUCANAS;Municipalidad;UF0037479;INFRAESTRUCTURA DE VALORIZACIÓN DE RESIDUOS SÓLIDOS ORGÁNICOS MUNICIPALES SAN JUAN DE LUCANAS;Infraestructura de Valorización;Municipal;SI;NO;NO;NO;Ayacucho;Lucanas;San Juan;Sector Tile Ccata.;50616;18.0;584908;8382643.0;No tiene;-;-;-;-;-;;No aplica;OPERACIÓN;Ficha de verificación (12/09/2023);-;-;No aplica;SI;NO;NO;NO;2023;Resolución N° 00098-2023-OEFA/DSIS;Resolución N° 00098-2023-OEFA/DSIS
