ID_registro;archivo_origen;N;UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;RUC;RESPONSABLE;COD_UF;DENOMINACIÓN;ZONA;ESTE;NORTE;PERIMETRO;ÁREA_M2;ÁREA_HA;VOLUMEN;AMBITO;TIPO_ESPACIO;OPERATIVIDAD;SEGREGACIÓN;QUEMA_RRSS;AGUAJAL;BOFEDAL;PANTANO;AMORTIGUAMIENTO_ANP;ANP;CATEGORIA;Año;Documento
39681;7584838-anexo-ii-5.xlsx;1245;210801;Puno;Melgar;Ayaviri;Por determinar;Por Determinar;UF0035812;Puno 01;19;327397.0;8354652;133;1210.0;0.121;545;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39682;7584838-anexo-ii-5.xlsx;1246;210111;Puno;Puno;Pichacani;Por determinar;Por Determinar;UF0035556;Puno 35;19;390615.0;8233347;168;1927.0;0.1927;867;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39683;7584838-anexo-ii-5.xlsx;1247;210111;Puno;Puno;Pichacani;Por determinar;Por Determinar;UF0035557;Puno 36;19;391965.0;8227632;160;1431.0;0.1431;715;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39684;7584838-anexo-ii-5.xlsx;1248;210101;Puno;Puno;Puno;Por determinar;Por Determinar;UF0018725;Puno 1;19;391850.0;8247183;1436;20437.0;2.0437;30656;Urbano;Público;ACTIVO;No;No;No;No;No;Si;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39685;7584838-anexo-ii-5.xlsx;1249;210101;Puno;Puno;Puno;Por determinar;Por Determinar;UF0018727;Puno 2;19;391520.0;8243263;195;1624.0;0.1624;1624;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39686;7584838-anexo-ii-5.xlsx;1250;210101;Puno;Puno;Puno;Por determinar;Por Determinar;UF0018728;Puno 8;19;393976.0;8250963;155;1626.0;0.1626;1626;Urbano;Público;ACTIVO;No;No;No;No;No;Si;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39687;7584838-anexo-ii-5.xlsx;1251;210101;Puno;Puno;Puno;Por determinar;Por Determinar;UF0018729;Puno 7;19;393861.0;8251132;309;4697.0;0.4697;7046;Urbano;Público;ACTIVO;No;No;No;No;No;Si;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39688;7584838-anexo-ii-5.xlsx;1252;210101;Puno;Puno;Puno;Por determinar;Por Determinar;UF0018731;Puno 5;19;394022.0;8250771;136;960.0;0.096;960;Urbano;Público;ACTIVO;No;No;No;No;No;Si;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39689;7584838-anexo-ii-5.xlsx;1253;210101;Puno;Puno;Puno;Por determinar;Por Determinar;UF0018732;Puno 3;19;393376.0;8245775;256;1972.0;0.1972;986;Urbano;Público;ACTIVO;No;No;No;No;No;Si;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39690;7584838-anexo-ii-5.xlsx;1254;210101;Puno;Puno;Puno;Por determinar;Por Determinar;UF0018733;Puno 4;19;393534.0;8245793;176;1685.0;0.1685;843;Urbano;Público;ACTIVO;No;No;No;No;No;Si;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39691;7584838-anexo-ii-5.xlsx;1255;210101;Puno;Puno;Puno;Por determinar;Por Determinar;UF0035813;Puno 02;19;388899.0;8252042;284;1801.0;0.1801;810;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39692;7584838-anexo-ii-5.xlsx;1256;210101;Puno;Puno;Puno;Por determinar;Por Determinar;UF0035814;Puno 03;19;389016.0;8251465;185;1611.0;0.1611;631;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39693;7584838-anexo-ii-5.xlsx;1257;210101;Puno;Puno;Puno;Por determinar;Por Determinar;UF0035815;Puno 05;19;389176.0;8250541;304;2725.0;0.2725;954;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39694;7584838-anexo-ii-5.xlsx;1258;210101;Puno;Puno;Puno;Por determinar;Por Determinar;UF0035816;Puno 06;19;388951.0;8250361;273;3903.0;0.3903;1366;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39695;7584838-anexo-ii-5.xlsx;1259;210101;Puno;Puno;Puno;Por determinar;Por Determinar;UF0035817;Puno 09;19;389312.0;8250060;171;566.0;0.0566;226;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39696;7584838-anexo-ii-5.xlsx;1260;210101;Puno;Puno;Puno;Por determinar;Por Determinar;UF0035543;Puno 12;19;393874.0;8250652;804;5688.0;0.5688;1990;Urbano;Público;ACTIVO;No;No;No;No;No;Si;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39697;7584838-anexo-ii-5.xlsx;1261;210101;Puno;Puno;Puno;Por determinar;Por Determinar;UF0035544;Puno 14;19;393744.0;8251585;231;4016.0;0.4016;1807;Urbano;Público;ACTIVO;No;No;No;No;No;Si;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39698;7584838-anexo-ii-5.xlsx;1262;210101;Puno;Puno;Puno;Por determinar;Por Determinar;UF0035545;Puno 15;19;393726.0;8251428;237;3553.0;0.3553;1598;Urbano;Público;ACTIVO;No;No;No;No;No;No;Si;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39699;7584838-anexo-ii-5.xlsx;1263;210101;Puno;Puno;Puno;Por determinar;Por Determinar;UF0036020;Puno 16;19;391278.0;8247866;214;2754.0;0.2754;964;Urbano;Público;ACTIVO;No;No;No;No;No;Si;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39700;7584838-anexo-ii-5.xlsx;1264;210101;Puno;Puno;Puno;Por determinar;Por Determinar;UF0036021;Puno 17;19;391651.0;8247348;547;8491.0;0.8491;3971;Urbano;Público;ACTIVO;No;Si;No;No;No;Si;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39701;7584838-anexo-ii-5.xlsx;1265;210101;Puno;Puno;Puno;Por determinar;Por Determinar;UF0035546;Puno 21;19;392577.0;8246841;247;4035.0;0.4035;2017;Urbano;Público;ACTIVO;No;No;No;No;No;Si;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39702;7584838-anexo-ii-5.xlsx;1266;210101;Puno;Puno;Puno;Por determinar;Por Determinar;UF0035547;Puno 23;19;393700.0;8245816;144;791.0;0.0791;75;Urbano;Público;ACTIVO;No;No;No;No;No;Si;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39703;7584838-anexo-ii-5.xlsx;1267;210101;Puno;Puno;Puno;Por determinar;Por Determinar;UF0035548;Puno 24;19;393822.0;8245831;275;1690.0;0.169;740;Urbano;Público;ACTIVO;No;No;No;No;No;Si;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39704;7584838-anexo-ii-5.xlsx;1268;210101;Puno;Puno;Puno;Por determinar;Por Determinar;UF0035549;Puno 25;19;393974.0;8245838;226;1280.0;0.128;448;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39705;7584838-anexo-ii-5.xlsx;1269;210101;Puno;Puno;Puno;Por determinar;Por Determinar;UF0035550;Puno 26;19;394005.0;8245457;783;9918.0;0.9918;2479;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39706;7584838-anexo-ii-5.xlsx;1270;210101;Puno;Puno;Puno;Por determinar;Por Determinar;UF0035551;Puno 27;19;392074.0;8244287;234;1745.0;0.1745;610;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39707;7584838-anexo-ii-5.xlsx;1271;210101;Puno;Puno;Puno;Por determinar;Por Determinar;UF0035552;Puno 28;19;391956.0;8243611;288;2231.0;0.2231;780;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39708;7584838-anexo-ii-5.xlsx;1272;210101;Puno;Puno;Puno;Por determinar;Por Determinar;UF0035553;Puno 32;19;391876.0;8243861;456;6418.0;0.6418;1925;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39709;7584838-anexo-ii-5.xlsx;1273;210101;Puno;Puno;Puno;Por determinar;Por Determinar;UF0035554;Puno 33;19;391410.0;8243000;419;3128.0;0.3128;938;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39710;7584838-anexo-ii-5.xlsx;1274;210101;Puno;Puno;Puno;Por determinar;Por Determinar;UF0035555;Puno 34;19;390223.0;8241972;77;263.0;0.0263;79;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39711;7584838-anexo-ii-5.xlsx;1275;211101;Puno;San Roman;Juliaca;Por determinar;Por Determinar;UF0018734;Juliaca 1;19;380648.0;8284400;424;3647.0;0.3647;1824;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39712;7584838-anexo-ii-5.xlsx;1276;211101;Puno;San Roman;Juliaca;Por determinar;Por Determinar;UF0018736;Juliaca 2;19;380590.0;8284534;205;847.0;0.0847;424;Urbano;Privado;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39713;7584838-anexo-ii-5.xlsx;1277;211101;Puno;San Roman;Juliaca;Por determinar;Por Determinar;UF0018737;Juliaca 3;19;380304.0;8285271;271;2274.0;0.2274;3411;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39714;7584838-anexo-ii-5.xlsx;1278;211101;Puno;San Roman;Juliaca;Por determinar;Por Determinar;UF0018738;Juliaca 4;19;379837.0;8286583;197;1024.0;0.1024;1024;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39715;7584838-anexo-ii-5.xlsx;1279;211101;Puno;San Roman;Juliaca;Por determinar;Por Determinar;UF0018740;Juliaca 5;19;380395.0;8282790;290;1865.0;0.1865;2798;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39716;7584838-anexo-ii-5.xlsx;1280;211105;Puno;San Roman;San Miguel;Por determinar;Por Determinar;UF0018741;Juliaca 6;19;377727.0;8290808;242;1419.0;0.1419;2129;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39717;7584838-anexo-ii-5.xlsx;1281;211105;Puno;San Roman;San Miguel;Por determinar;Por Determinar;UF0018743;Juliaca 7;19;377752.0;8291472;228;2712.0;0.2712;8136;Rural;Privado;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39718;7584838-anexo-ii-5.xlsx;1282;211105;Puno;San Roman;San Miguel;Por determinar;Por Determinar;UF0018744;Juliaca 8;19;377811.0;8292284;133;1054.0;0.1054;1581;Rural;Privado;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39719;7584838-anexo-ii-5.xlsx;1283;211105;Puno;San Roman;San Miguel;Por determinar;Por Determinar;UF0035558;Puno 37;19;377548.0;8293389;650;4617.0;0.4617;1395;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39720;7584838-anexo-ii-5.xlsx;1284;220601;San Martin;Mariscal Caceres;Juanjui;Por determinar;Por Determinar;UF0036023;Juanjuí 1 ;18;308682.0;9210417;1426;34005.0;3.4005;74811;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39721;7584838-anexo-ii-5.xlsx;1285;220601;San Martin;Mariscal Caceres;Juanjui;Por determinar;Por Determinar;UF0035703;Juanjui 2;18;308566.0;9209960;172;945.0;0.0945;661.5;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39722;7584838-anexo-ii-5.xlsx;1286;220604;San Martin;Mariscal Caceres;Pachiza;Por determinar;Por Determinar;UF0035704;Pachiza 1;18;304984.0;9193837;157;1001.0;0.1001;800.8;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39723;7584838-anexo-ii-5.xlsx;1287;220605;San Martin;Mariscal Caceres;Pajarillo;Por determinar;Por Determinar;UF0035705;Pajarillo 1 ;18;315368.97;9205085.81;119;648.0;0.0648;388.8;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39724;7584838-anexo-ii-5.xlsx;1288;220701;San Martin;Picota;Picota;Por determinar;Por Determinar;UF0035706;Picota 3;18;353286.76;9234133.92;131;791.0;0.0791;949.2;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39725;7584838-anexo-ii-5.xlsx;1289;221002;San Martin;Tocache;Nuevo Progreso;Por determinar;Por Determinar;UF0035707;Nuevo Progreso 1 ;18;354910.0;9064119;169;1499.0;0.1499;2548.3;Rural;Público;ACTIVO;No;No;No;No;No;Si;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39726;7584838-anexo-ii-5.xlsx;1290;221002;San Martin;Tocache;Nuevo Progreso;Por determinar;Por Determinar;UF0036025;Nuevo Progreso 2;18;355601.14;9065374.18;142;737.0;0.0737;442.2;Rural;Público;ACTIVO;No;No;No;No;No;Si;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39727;7584838-anexo-ii-5.xlsx;1291;221001;San Martin;Tocache;Tocache;Por determinar;Por Determinar;UF0035708;Tocache 1;18;334390.0;9094321;327;3569.0;0.3569;6781.1;Rural;Público;ACTIVO;No;No;No;No;No;Si;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39728;7584838-anexo-ii-5.xlsx;1292;221001;San Martin;Tocache;Tocache;Por determinar;Por Determinar;UF0035709;Tocache 2;18;334345.09;9094385.23;66.8;127.0;0.0127;254;Rural;Público;ACTIVO;No;No;No;No;No;Si;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39729;7584838-anexo-ii-5.xlsx;1293;230102;Tacna;Tacna;Alto de La Alianza;Por determinar;Por Determinar;UF0018787;Alto De La Alianza 1;19;366180.0;8009999;295;1978.0;0.1978;1978;Urbano;Privado;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39730;7584838-anexo-ii-5.xlsx;1294;230102;Tacna;Tacna;Alto de La Alianza;Por determinar;Por Determinar;UF0018788;Alto De La Alianza 2;19;366260.0;8010060;273;2888.0;0.2888;2888;Urbano;Privado;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39731;7584838-anexo-ii-5.xlsx;1295;230102;Tacna;Tacna;Alto de La Alianza;Por determinar;Por Determinar;UF0018789;Alto De La Alianza 3;19;366309.0;8011037;165;1777.0;0.1777;1777;Urbano;Privado;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39732;7584838-anexo-ii-5.xlsx;1296;230102;Tacna;Tacna;Alto de la Alianza;Por determinar;Por Determinar;UF0035624;Tacna 34;19;365569.0;8011075;613;3373.0;0.3373;843;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39733;7584838-anexo-ii-5.xlsx;1297;230103;Tacna;Tacna;Calana;Por determinar;Por Determinar;UF0018790;Calana 1;19;374723.0;8010122;161;676.0;0.0676;1014;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39734;7584838-anexo-ii-5.xlsx;1298;230103;Tacna;Tacna;Calana;Por determinar;Por Determinar;UF0018791;Calana 2;19;374811.0;8010162;83;397.0;0.0397;596;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39735;7584838-anexo-ii-5.xlsx;1299;230104;Tacna;Tacna;Ciudad Nueva;Por determinar;Por Determinar;UF0018792;Cocachacra 1;19;369459.0;8010648;1031;59307.0;5.9307;355842;Urbano;Privado;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39736;7584838-anexo-ii-5.xlsx;1300;230110;Tacna;Tacna;Coronel Gregorio Albarracin Lanchi;Por determinar;Por Determinar;UF0035625;Tacna 35;19;366306.0;8005477;433;3758.0;0.3758;1315;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39737;7584838-anexo-ii-5.xlsx;1301;230110;Tacna;Tacna;Coronel Gregorio Albarracin Lanchipa;Por determinar;Por Determinar;UF0018793;Sector Valle 200A;19;367859.0;7999560;420;7165.0;0.7165;7165;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39738;7584838-anexo-ii-5.xlsx;1302;230110;Tacna;Tacna;Coronel Gregorio Albarracin Lanchipa;Por determinar;Por Determinar;UF0018794;Sector Valle 200B;19;367983.0;7999629;213;1820.0;0.182;1820;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39739;7584838-anexo-ii-5.xlsx;1303;230110;Tacna;Tacna;Coronel Gregorio Albarracin Lanchipa;Por determinar;Por Determinar;UF0018795;Gregorio Albarracin;19;366940.0;8002193;2023;113845.0;11.3845;113845;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39740;7584838-anexo-ii-5.xlsx;1304;230105;Tacna;Tacna;Inclan;Por determinar;Por Determinar;UF0035616;Tacna 22;19;340832.0;8032360;301;1557.0;0.1557;544;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39741;7584838-anexo-ii-5.xlsx;1305;230105;Tacna;Tacna;Inclan;Por determinar;Por Determinar;UF0035617;Tacna 23;19;340946.0;8033776;132;731.0;0.0731;260;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39742;7584838-anexo-ii-5.xlsx;1306;230105;Tacna;Tacna;Inclan;Por determinar;Por Determinar;UF0035622;Tacna 32;19;347121.61;8022711.73;1193;64289.0;6.4289;28930;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39743;7584838-anexo-ii-5.xlsx;1307;230111;Tacna;Tacna;La Yarada Los Palos;Por determinar;Por Determinar;UF0035613;Tacna 19;19;348024.0;7990824;334;1502.0;0.1502;525;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39744;7584838-anexo-ii-5.xlsx;1308;230111;Tacna;Tacna;La Yarada Los Palos;Por determinar;Por Determinar;UF0035614;Tacna 20;19;348648.0;7989544;141;567.0;0.0567;198;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39745;7584838-anexo-ii-5.xlsx;1309;230111;Tacna;Tacna;La Yarada Los Palos;Por determinar;Por Determinar;UF0035615;Tacna 21;19;349262.0;7988295;144;680.0;0.068;204;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39746;7584838-anexo-ii-5.xlsx;1310;230108;Tacna;Tacna;Pocollay;Por determinar;Por Determinar;UF0018796;Pocollay 1;19;370675.0;8007401;277;873.0;0,0873;873;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39747;7584838-anexo-ii-5.xlsx;1311;230108;Tacna;Tacna;Pocollay;Por determinar;Por Determinar;UF0018797;Pocollay 2;19;370963.0;8007743;281;1249.0;0,1249;1249;Urbano;Privado;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39748;7584838-anexo-ii-5.xlsx;1312;230108;Tacna;Tacna;Pocollay;Por determinar;Por Determinar;UF0018798;Pocollay 3;19;370427.0;8009303;309;5615.0;0.5615;5615;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39749;7584838-anexo-ii-5.xlsx;1313;230108;Tacna;Tacna;Pocollay;20147796987;Municipalidad distrital de Pocollay;UF0040236;AAPITAC;19;370519.0;8011169;1515;56966.0;5.6966;45572.8;Urbano;Privado;ACTIVO;Si;Si;No;No;No;No;No;Recuperación;2025;-
39750;7584838-anexo-ii-5.xlsx;1314;230109;Tacna;Tacna;Sama;Por determinar;Por Determinar;UF0018799;Puerto Grau;19;300975.0;8009814;591;9040.0;0,9040;18080;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39751;7584838-anexo-ii-5.xlsx;1315;230109;Tacna;Tacna;Sama;Por determinar;Por Determinar;UF0018800;Sama;19;334681.0;8024512;304;3551.0;0,3551;5327;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39752;7584838-anexo-ii-5.xlsx;1316;230109;Tacna;Tacna;Sama;Por determinar;Por Determinar;UF0018801;Sama 2;19;334350.0;8024244;292;1489.0;0.1489;1489;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39753;7584838-anexo-ii-5.xlsx;1317;230109;Tacna;Tacna;Sama;Por determinar;Por Determinar;UF0018802;Sama 3;19;323518.0;7991494;160;1200.0;0.12;2400;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39754;7584838-anexo-ii-5.xlsx;1318;230109;Tacna;Tacna;Sama;Por determinar;Por Determinar;UF0018803;Sama 4;19;325095.0;7991499;152;738.0;0.0738;1475;Rural;Público;ACTIVO;Si;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39755;7584838-anexo-ii-5.xlsx;1319;230109;Tacna;Tacna;Sama;Por determinar;Por Determinar;UF0018804;Sama 5;19;325057.0;7991518;177;987.0;0.0987;1974;Rural;Público;ACTIVO;Si;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39756;7584838-anexo-ii-5.xlsx;1320;230109;Tacna;Tacna;Sama;Por determinar;Por Determinar;UF0018805;Vila Vila;19;317962.0;7996198;234;1512.0;0.1512;2722;Rural;Público;ACTIVO;No;Si;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39757;7584838-anexo-ii-5.xlsx;1321;230109;Tacna;Tacna;Sama;Por determinar;Por Determinar;UF0035618;Tacna 28;19;334602.64;8024420.73;121;632.0;0.0632;252;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39758;7584838-anexo-ii-5.xlsx;1322;230109;Tacna;Tacna;Sama;Por determinar;Por Determinar;UF0035619;Tacna 37;19;334125.0;8024337;121;632.0;0.0632;221;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39759;7584838-anexo-ii-5.xlsx;1323;230109;Tacna;Tacna;Sama;Por determinar;Por Determinar;UF0035620;Tacna 29;19;334238.0;8024172;205;1391.0;0.1391;556;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39760;7584838-anexo-ii-5.xlsx;1324;230109;Tacna;Tacna;Sama;Por determinar;Por Determinar;UF0035621;Tacna 31;19;340270.56;8025969.14;159;1530.0;0.153;675;Rural;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
39761;7584838-anexo-ii-5.xlsx;1325;230101;Tacna;Tacna;Tacna;Por determinar;Por Determinar;UF0018806;Tacna 1;19;361785.0;7999309;319;5543.0;0,5543;11086;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39762;7584838-anexo-ii-5.xlsx;1326;230101;Tacna;Tacna;Tacna;Por determinar;Por Determinar;UF0018807;Tacna 2;19;365466.0;8005696;1034;37504.0;3.7504;75008;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39763;7584838-anexo-ii-5.xlsx;1327;230101;Tacna;Tacna;Tacna;Por determinar;Por Determinar;UF0018808;Tacna 3;19;361220.0;8001503;533;7184.0;0.7184;10776;Urbano;Privado;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39764;7584838-anexo-ii-5.xlsx;1328;230101;Tacna;Tacna;Tacna;Por determinar;Por Determinar;UF0018809;Tacna 4;19;365559.0;8008047;5157;106659.0;10.6659;266648;Urbano;Privado;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39765;7584838-anexo-ii-5.xlsx;1329;230101;Tacna;Tacna;Tacna;Por determinar;Por Determinar;UF0018810;Tacna 5;19;361754.0;7999661;722;26142.0;2.6142;39213;Urbano;Privado;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39766;7584838-anexo-ii-5.xlsx;1330;230101;Tacna;Tacna;Tacna;Por determinar;Por Determinar;UF0018811;Tacna 6;19;365577.0;8005127;466;6379.0;0.6379;9569;Urbano;Privado;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00018-2022-OEFA/DSIS
39767;7584838-anexo-ii-5.xlsx;1331;230101;Tacna;Tacna;Tacna;Por determinar;Por Determinar;UF0035818;Tacna 02;19;365127.0;8007319;108;707.0;0.0707;318;Urbano;Público;ACTIVO;No;No;No;No;No;No;No;Recuperación;2022;Resolución N.° 00054-2022-OEFA/DSIS
